itemID,name_food,link_food,link_image_food,avg_rating
1980,"Kelly's Midwest "" Cold Remedy"" Pot Roast",https://www.food.com/recipe/kellys-midwest-cold-remedy-pot-roast-51501,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/51/50/1/picrCGIHN.jpg",4.91
1981,Lemon Risotto,https://www.food.com/recipe/lemon-risotto-51504,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/51/50/4/pyydJJSaSDF6B7IYczfA_0S9A7420.jpg",4.89
1982,Simply Irresistible Tropical Potato Salad #SP5,https://www.food.com/recipe/simply-irresistible-tropical-potato-salad-sp5-515167,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/51/51/67/72e0wmDTRGiVFLf38pWl-simply-potatoes-3---traditional-mashed-potatoes-in",0.0
1983,My No Roll Pie Crust,https://www.food.com/recipe/my-no-roll-pie-crust-51537,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/51/53/7/5AM5mA39Qde8zKbbDd0w_NRPC%207%20-%20final_4.jpg",4.55
1984,Brioche,https://www.food.com/recipe/brioche-51546,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/51/54/6/oz1Qn4MJSe6oH1c8bXNC_brioche-3.jpg",4.62
1985,Real Southern Cornbread,https://www.food.com/recipe/real-southern-cornbread-51550,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/51/55/0/8tSOSTcQRBuvFipCdaXj_DSC_9229.jpg",4.71
1986,Spinach Ricotta Pie with a Hint of Feta,https://www.food.com/recipe/spinach-ricotta-pie-with-a-hint-of-feta-51557,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/51/55/7/picYIL1iI.jpg",4.75
1987,garlic shrimp with asparagus,https://www.food.com/recipe/garlic-shrimp-with-asparagus-51574,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/51/57/4/C3z30sZYS8C64frGOcGw_garlic-shrimp-and-asparagus-1.jpg",4.62
1988,Pete's Scratch Pancakes,https://www.food.com/recipe/petes-scratch-pancakes-5170,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/51/70/nwoyHKPSAWTjjpcSL5gs_scratch-pancakes-7.jpg",4.77
1989,Cucumber Salad,https://www.food.com/recipe/cucumber-salad-51721,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/51/72/1/ivnX7QTUQOeg1NFdOPDP_THE%20FOOD%20GAYS%20-%20CUCUMBER%20SALAD-3.jpg",4.62
1990,Kale With Caramelized Onions and Garlic,https://www.food.com/recipe/kale-with-caramelized-onions-and-garlic-51780,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/51/78/0/CiWrCN4SfC8G4jwNPQuw_KCOAG%204%20-%20final_2.jpg",4.62
1991,15 Bean Soup,https://www.food.com/recipe/15-bean-soup-51803,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/51/80/3/kSU5idAUQ1aP8lycXdYl_0S9A9995.jpg",4.67
1992,Pizzeria Pizza Sauce,https://www.food.com/recipe/pizzeria-pizza-sauce-51861,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/51/86/1/pic89PJUg.jpg",4.94
1993,Almond Biscotti,https://www.food.com/recipe/almond-biscotti-51936,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/51/93/6/eKdtae6pS82fmqG40toc_biscotti.jpg",4.91
1994,Scalloped Potatoes and Ham,https://www.food.com/recipe/scalloped-potatoes-and-ham-5194,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/51/94/4RlDSRGvQ56WmarFDXgv_SPAH%204%20-%20final_2.png",4.62
1995,Tzatziki 1,https://www.food.com/recipe/tzatziki-51983,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/51/98/3/pica06Ulf.jpg",4.88
1996,Awesome Blueberry Muffins,https://www.food.com/recipe/awesome-blueberry-muffins-51997,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/51/99/7/I3UzZOSl2oBpdXhrTJJw_blueberry muffins SITE.jpg",4.53
1997,Oreo Balls,https://www.food.com/recipe/oreo-balls-52035,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/52/03/5/tVR1tbsS069Ay1YFTLIA_0S9A6681.jpg",4.75
1998,Excellent Carrot Cake,https://www.food.com/recipe/excellent-carrot-cake-52104,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/52/10/4/picwrQHAm.jpg",4.74
1999,Hair Clarifier,https://www.food.com/recipe/hair-clarifier-52111,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/52/11/1/picAcV7Ug.jpg",4.77
2000,Low-Fat Banana Bread,https://www.food.com/recipe/low-fat-banana-bread-52206,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/52/20/6/Yi8u7fGWTbOVl3VsSCtY_bananabread3.jpg",4.62
2001,Copycat of T.G.I. Friday's Hot Artichoke and Spinach Dip,https://www.food.com/recipe/copycat-of-t-g-i-fridays-hot-artichoke-and-spinach-dip-52212,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/52/21/2/01500842544.jpeg",4.54
2002,Big Thicket Chicken and Dumplings,https://www.food.com/recipe/big-thicket-chicken-and-dumplings-52253,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/52/25/3/TnYFQylSa6BG9fSZ0ynR_big-thicket-chicken-dumpling-0052.jpg",4.58
2003,Linda's Fluffy Mashed Potatoes,https://www.food.com/recipe/lindas-fluffy-mashed-potatoes-52267,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/52/26/7/5NKw8P8QTifseTtJ6Hce_IMG_6182.JPG",4.9
2004,Thick and Creamy New England Clam Chowder,https://www.food.com/recipe/thick-and-creamy-new-england-clam-chowder-52272,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/52/27/2/c6fmjvRQxGUOJdQMXdAl-Clam-Chowder---52272-3.JPG",4.65
2005,"Creamy Sun-dried Tomato,Roasted Red Pepper and Artichoke Pasta",https://www.food.com/recipe/creamy-sun-dried-tomato-roasted-red-pepper-and-artichoke-pasta-52282,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/52/28/2/picPnG3fM.jpg",4.91
2006,Linda's Tuna and Olive Sandwich (Sandwiches) or Finger Rolls,https://www.food.com/recipe/lindas-tuna-and-olive-sandwich-sandwiches-or-finger-rolls-52284,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/52/28/4/picYLWZy3.jpg",4.9
2007,Cream Cheese Flan,https://www.food.com/recipe/cream-cheese-flan-52285,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/52/28/5/tVJrz8m0Rvq2p4g9Magm_35619532510.jpg",4.8
2008,"""Old Reliable"" French Bread (for Kitchen Aid Mixers)",https://www.food.com/recipe/old-reliable-french-bread-for-kitchen-aid-mixers-52289,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/52/28/9/j7kUbtV6SNK9zzLZ8twb_3880350401975968.jpg",4.93
2009,Bread Pudding,https://www.food.com/recipe/bread-pudding-52349,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/52/34/9/Ees4h7bnQSmPMAnWlf6b_DSC_0424.jpg",4.78
2010,Sour Cream Salsa Chicken for Crock Pot,https://www.food.com/recipe/sour-cream-salsa-chicken-for-crock-pot-52358,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/52/35/8/pic6abuEt.jpg",4.32
2011,Outback Steakhouse-Style Steak,https://www.food.com/recipe/outback-steakhouse-style-steak-52366,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/52/36/6/YyGVY7ZGSQWEOqBzb28g_outback-steakhouse-steak-4378.jpg",4.62
2012,Chicken Meatballs For Spaghetti and Meatballs,https://www.food.com/recipe/chicken-meatballs-for-spaghetti-and-meatballs-52420,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/52/42/0/u1QZ3wKORWWLME8dow4Z_chicken meatballs SITE-3.jpg",4.69
2013,BLT Bites,https://www.food.com/recipe/blt-bites-52469,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/52/46/9/j7uS7YrPRZKHvolQqTRx-017-blt-bites.jpg",4.62
2014,Self-Rising Flour,https://www.food.com/recipe/self-rising-flour-5247,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/52/47/picIjRGBu.jpg",4.71
2015,Mean Guy's General Tso's Chicken,https://www.food.com/recipe/mean-guys-general-tsos-chicken-52488,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/52/48/8/igLalMXRQ2REYTyhFsFj_DSC_4702.jpg",4.73
2016,Very Low-Fat Black Bean And Corn Salad,https://www.food.com/recipe/very-low-fat-black-bean-and-corn-salad-52500,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/52/50/0/qe2ett6kRmCFTBXArpep_bean corn salad-2.jpg",4.26
2017,Entenmann's Pound Cake,https://www.food.com/recipe/entenmanns-pound-cake-52558,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/52/55/8/0VHTd9kDSOuM0nfX9kWA_image.jpg",4.48
2018,Juicy Cornish Game Hens,https://www.food.com/recipe/juicy-cornish-game-hens-52624,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/52/62/4/0AtUCkQiQKNhloecgvSU_0S9A0228.jpg",4.62
2019,Best Ever Spaghetti Sauce,https://www.food.com/recipe/spaghetti-sauce-52630,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/52/63/0/picXvF3Zk.jpg",4.86
2020,Brownies,https://www.food.com/recipe/brownies-52680,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/52/68/0/8p4sooDmTfWLpfgBnirM_untitled-8402.jpg",4.69
2021,Ratatouille in the Crock Pot,https://www.food.com/recipe/ratatouille-in-the-crock-pot-52757,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/52/75/7/1uRyfDN3QWPAavETlKI6_crockpot-ratatouille-5305.jpg",4.53
2022,Macaroni and Cheese,https://www.food.com/recipe/macaroni-and-cheese-52799,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/52/79/9/VgaiZqtbRByPpcH71R9E_Macaroni%20and%20cheese%2052799-7.jpg",4.56
2023,Easy Cake Mix Cookies,https://www.food.com/recipe/easy-cake-mix-cookies-5287,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/52/87/rztkMy8pSSWz4ldIpxpt_0S9A0182.jpg",4.69
2024,Olive Garden Garlic Alfredo Sauce,https://www.food.com/recipe/olive-garden-garlic-alfredo-sauce-52892,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/52/89/2/Q7O6QbtKRDizjpn74Fx8_olive-garden-garlic-alfredo-sauce_024.jpg",4.66
2025,Chicken Breasts with Spicy Honey Orange Glaze,https://www.food.com/recipe/chicken-breasts-with-spicy-honey-orange-glaze-5297,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/52/97/qdnFFQTmSq6zGgQtBZ00_CHICKEN_BREASTS_WITH_SPICY_HONEY_ORANGE_GLAZE_H_f.jpg",4.42
2026,Family Favorite Oatmeal Pancakes,https://www.food.com/recipe/family-favorite-oatmeal-pancakes-52999,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/52/99/9/va1xzK2ZQzK2gTDKkmwK_036%20oatmeal%20pancakes.jpg",4.44
2027,Pork Roast,https://www.food.com/recipe/pork-roast-53010,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/53/01/0/hJFpelbsQhS84zWWfq57_Roast-Pork-9.jpg",4.74
2028,rockin' rice pudding,https://www.food.com/recipe/rockin-rice-pudding-53081,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/53/08/1/picRuYvv3.jpg",4.67
2029,Pork Tenderloin With Balsamic-Cranberry Sauce,https://www.food.com/recipe/pork-tenderloin-with-balsamic-cranberry-sauce-53133,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/53/13/3/ItqSZ7A0Thmtdbn4UpcV_pork1.jpg",4.73
2030,Chinese Restaurant-Style Green Beans,https://www.food.com/recipe/chinese-restaurant-style-green-beans-53164,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/53/16/4/AlMHNlSSOujCMulq2rXA_chinese greenbeans SITE-2.jpg",4.49
2031,Baked Potatoes from the Crock Pot,https://www.food.com/recipe/baked-potatoes-from-the-crock-pot-53182,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/53/18/2/95KsZyGNQzuuzUOcERoi_baked-potato-3.jpg",4.71
2032,The Ultimate Salmon Fillets,https://www.food.com/recipe/the-ultimate-salmon-fillets-53198,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/53/19/8/fhcR0IVdQYGwgOHhXAqF_DSC_6698.jpg",4.51
2033,Chewy Double Chocolate Chip Cookies,https://www.food.com/recipe/chewy-double-chocolate-chip-cookies-53301,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/53/30/1/GqUvQx0TlabbM4voDhPz_double%20choc%20chip%20cookie%20SITE-2.jpg",4.85
2034,Pecan Pie Cheesecake,https://www.food.com/recipe/pecan-pie-cheesecake-533997,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/53/39/97/NKCkKVqQ6K1I02tFa7q6_0287830_GK_Next-Level-Eats-300-Pecan-Pie-Cheesecake-4x3_V4.jpg",0.0
2035,Baking Powder Biscuits (Drop type),https://www.food.com/recipe/baking-powder-biscuits-drop-type-53405,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/53/40/5/xO9PTBxjRxeyqeWrPpU5_Baking%20Powder%20Biscuits%20(Drop%20type)_1215.jpg",4.78
2036,Honeybutter Pork Tenderloin,https://www.food.com/recipe/honeybutter-pork-tenderloin-53473,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/53/47/3/wnQFB0niQ863e7Vnfhch_0S9A7844.jpg",4.3
2037,Charlie's Famous Chicken Salad With Grapes,https://www.food.com/recipe/charlies-famous-chicken-salad-with-grapes-53508,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/53/50/8/G1mL0d97Q1GE47JFx274_charlies-famous-chicken-salad-with-grapes_151.jpg",4.84
2038,Mean Chef's Pineapple Upside-Down Cake,https://www.food.com/recipe/mean-chefs-pineapple-upside-down-cake-53516,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/53/51/6/pic2vs5No.jpg",4.93
2039,Fruit Salsa and Cinnamon Chips,https://www.food.com/recipe/fruit-salsa-and-cinnamon-chips-53594,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/53/59/4/picpkRYfH.jpg",4.88
2040,Corn Dog Casserole,https://www.food.com/recipe/corn-dog-casserole-536,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/53/6/picA0zurt.jpg",4.19
2041,Pumpkin Cream Cheese Roll,https://www.food.com/recipe/pumpkin-cream-cheese-roll-5365,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/53/65/RsfhkzEIQrBKm7KIPQlV_PR%205%20-%20final_1.png",4.89
2042,La Madeleine's Tomato-Basil Soup,https://www.food.com/recipe/la-madeleines-tomato-basil-soup-5368,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/53/68/xBXI6rKsS3uoJdGiXYXH_t44.jpg",4.64
2043,Homemade Gnocchi,https://www.food.com/recipe/homemade-gnocchi-53874,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/53/87/4/ifIriOYpRLWRvqOb7ubQ_untitled-1364.jpg",4.48
2044,Amazing Puff Balls,https://www.food.com/recipe/amazing-puff-balls-53878,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/53/87/8/IlABV4fQ2Wt6smSS0Zar_DSC_0065-2.jpg",4.44
2045,Slammin Blackened Salmon,https://www.food.com/recipe/slammin-blackened-salmon-53909,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/53/90/9/9TsHROh6TXqHAhPibXwJ_0S9A3085.jpg",4.88
2046,MaMa's Supper Club Tilapia Parmesan,https://www.food.com/recipe/mamas-supper-club-tilapia-parmesan-53914,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/53/91/4/nPLRF7J7TgGEGJdTTv9C_paremsan-tilapia-15-minute-3524.jpg",4.58
2047,Super Simple Pot Roast,https://www.food.com/recipe/super-simple-pot-roast-53950,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/53/95/0/SFWUV2GQQrihltovs4DZ_0S9A5642.jpg",4.79
2048,Stardust Chocolate Pancakes,https://www.food.com/recipe/stardust-chocolate-pancakes-54002,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/54/00/2/0F4duVlnQyew0QAsUtkw_IMG_0185.jpg",4.81
2049,Pork Tenderloin,https://www.food.com/recipe/pork-tenderloin-5408,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/54/08/Guds7V0TTXClsP9bRv24_0S9A0744.jpg",4.8
2050,My Favorite King Ranch Chicken,https://www.food.com/recipe/my-favorite-king-ranch-chicken-54086,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/54/08/6/VzvvVi7WTWm3g21zAJMo_DSC_0743.JPG",4.66
2051,Easy Baked Orange Roughy,https://www.food.com/recipe/easy-baked-orange-roughy-54112,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/54/11/2/pic2IWayS.jpg",4.5
2052,Asian Pork Tenderloin,https://www.food.com/recipe/asian-pork-tenderloin-54114,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/54/11/4/daGBPiVrSo6hG5uc8l1W_asian-pork-tenderloin_8670.jpg",4.68
2053,Spicy Drumsticks,https://www.food.com/recipe/spicy-drumsticks-54184,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/54/18/4/eiwkaZkiQYCSoL1ewq2k_drumsticks2.jpg",4.64
2054,The Best Brownies,https://www.food.com/recipe/the-best-brownies-54225,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/54/22/5/DGMPaRDnQzSOR3Kw5Jo6_BB%204%20final%20-%20best%20brownies.jpg",4.43
2055,White Chicken Chili,https://www.food.com/recipe/white-chicken-chili-54230,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/54/23/0/7b25GBnTQCiJjhsLX2Pn_IMG_5279%20white%20chicken%20chili.jpg",4.72
2056,"Yes, Virginia There is a Great Meatloaf",https://www.food.com/recipe/yes-virginia-there-is-a-great-meatloaf-54257,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/54/25/7/1O1KC1wTKTskFlseYbws_0S9A6432.jpg",4.17
2057,They Could Be Sliders (If Eaten With Eyes Closed) - White Castle,https://www.food.com/recipe/they-could-be-sliders-if-eaten-with-eyes-closed-white-castle-54259,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/54/25/9/JAGp1FzvTYWA0lO0ncuE_Burger%201.jpg",4.68
2058,Grandma's Cream of Potato Soup or Broccoli Soup,https://www.food.com/recipe/grandmas-cream-of-potato-soup-or-broccoli-soup-54266,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/54/26/6/picPjTgGb.jpg",4.75
2059,Cake Mix Extender,https://www.food.com/recipe/cake-mix-extender-54269,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/54/26/9/01484701869.jpeg",4.83
2060,Baked Chicken Breast,https://www.food.com/recipe/baked-chicken-breast-54305,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/54/30/5/fl4hlsvcTrquZMaxDXnQ_baked%20chicken%20breast%20SITE-3.jpg",4.64
2061,Best Oatmeal Raisin Cookies,https://www.food.com/recipe/best-oatmeal-raisin-cookies-54351,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/54/35/1/gAuP9OGVRryIpYx2qP8S_oatmeal cookies SITE-3.jpg",4.57
2062,Cucumber Sandwich Filling,https://www.food.com/recipe/cucumber-sandwich-filling-54517,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/54/51/7/pcTiY3FOTk2fSTCJYrxb_0S9A2646.jpg",4.76
2063,Gluten Free Waffles,https://www.food.com/recipe/gluten-free-waffles-54529,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/54/52/9/VNBKa1KvTlSCHm5tEv8w_0S9A0262.jpg",4.5
2064,Eggs with Hats on Top,https://www.food.com/recipe/eggs-with-hats-on-top-54677,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/54/67/7/picvzfoBL.jpg",4.72
2065,Creme Brulee,https://www.food.com/recipe/creme-brulee-54681,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/54/68/1/d3Q8gX7fQlq6reqBnbAF_creme brulee-1.jpg",4.76
2066,Sticky Pork Chops,https://www.food.com/recipe/sticky-pork-chops-54715,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/54/71/5/XhKTdqSjRuGUUKr1L0lQ_0S9A0215.jpg",4.45
2067,Turkey Meatloaf,https://www.food.com/recipe/turkey-meatloaf-54752,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/54/75/2/wc0parMsS9OTwRMHrOch_0S9A6332.jpg",4.58
2068,Easy Garlic Chicken,https://www.food.com/recipe/easy-garlic-chicken-5478,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/54/78/dxtoiPZwS5euUNsxOYvP_0S9A2263.jpg",3.84
2069,Hungarian Chicken Paprikash,https://www.food.com/recipe/hungarian-chicken-paprikash-54820,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/54/82/0/pic31G886.jpg",4.91
2070,Quick-N-Easy Fruit Dip,https://www.food.com/recipe/quick-n-easy-fruit-dip-5483,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/54/83/picIyjlOQ.jpg",4.81
2071,Beef Bourguignon,https://www.food.com/recipe/beef-bourguignon-54850,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/54/85/0/vD5t9ZyPT7iowp6sZiRP_beef bourg SITE-2.jpg",4.67
2072,Ground Beef Enchiladas,https://www.food.com/recipe/ground-beef-enchiladas-54909,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/54/90/9/piceANpBC.jpg",4.73
2073,Simple Homemade Crepes,https://www.food.com/recipe/crepes-55172,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/55/17/2/OlFYaSQiQmdYx5iAacsg_crepes_108.jpg",4.5
2074,Carrot Souffle,https://www.food.com/recipe/carrot-souffle-55173,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/55/17/3/VV1ZZYbSQOiIU3wnmMS9_0S9A6103.jpg",4.88
2075,"Banana "" Ice Cream """,https://www.food.com/recipe/banana-quot-ice-cream-quot-55255,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/55/25/5/nCq9qNRIQLuaCxe9SmhS_banananicecream SITE-2.jpg",4.88
2076,Crock Pot Chicken or Turkey Stock,https://www.food.com/recipe/crock-pot-chicken-or-turkey-stock-55282,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/55/28/2/LX2GkIOaR8yDdYqPQfus_broth-1.jpg",4.84
2077,Caprese Salad Tomatoes (Italian Marinated Tomatoes),https://www.food.com/recipe/caprese-salad-tomatoes-italian-marinated-tomatoes-55309,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/55/30/9/picIS9DSI.jpg",5.0
2078,Funeral Potatoes,https://www.food.com/recipe/funeral-potatoes-55389,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/55/38/9/AWB7sXdnTYuds0cnE6iQ_223%20funeral%20potatoes.jpg",4.8
2079,Vanilla Pound Cake,https://www.food.com/recipe/vanilla-pound-cake-55407,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/55/40/7/otKq1CXQ3iOVn5w9n4aE_Vanilla%20Pound%20Cake.jpg",4.34
2080,Chunky Blue Cheese Salad Dressing,https://www.food.com/recipe/chunky-blue-cheese-salad-dressing-55514,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/55/51/4/AT2lnwV8S22HgSN3LlZ7_0S9A9848.jpg",4.81
2081,Cream Cheese Frosting,https://www.food.com/recipe/cream-cheese-frosting-55530,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/55/53/0/726Ngg9KQmunxhYTayQ4_cream-cheese-frosting-3.jpg",4.75
